ID_Venda,ID_Cliente,ID_Produto,ID_Tempo,ID_Vendedor,Quantidade,Valor_Unitario,Desconto,Metodo_Pagamento,Status_Venda,Valor_Total,Receita_Liquida
6425,92,15,2781,5,2,996.78,33.72,Dinheiro,Concluída,1993.56,1959.84
6426,79,9,1313,3,5,925.24,20.95,MBWay,Concluída,4626.2,4605.25
6427,55,16,416,13,2,758.83,8.9,Dinheiro,Cancelada,1517.66,1508.76
6428,15,23,1588,8,9,832.54,26.99,Cartão de Crédito,Cancelada,7492.86,7465.87
6429,15,34,939,17,4,391.4,22.83,MBWay,Concluída,1565.6,1542.77
6430,44,14,2008,4,6,794.22,23.01,MBWay,Pendente,4765.32,4742.31
6431,31,35,379,8,6,77.68,43.14,Paypal,Pendente,466.08,422.94
6432,25,49,893,9,4,816.99,25.51,MBWay,Pendente,3267.96,3242.45
6433,45,23,2382,20,3,762.68,42.57,MBWay,Cancelada,2288.04,2245.47
6434,30,20,2024,18,2,849.46,20.01,MBWay,Concluída,1698.92,1678.91
6435,19,22,1143,5,5,480.94,1.48,MBWay,Cancelada,2404.7,2403.22
6436,86,18,131,6,6,97.87,36.2,Cartão de Crédito,Concluída,587.22,551.02
6437,67,10,3217,6,2,514.25,2.3,Dinheiro,Pendente,1028.5,1026.2
6438,22,35,1696,10,3,528.77,23.98,Dinheiro,Concluída,1586.31,1562.33
6439,27,41,924,3,2,498.61,44.71,Paypal,Cancelada,997.22,952.51
6440,44,19,1742,10,7,435.51,32.23,Dinheiro,Concluída,3048.57,3016.34
6441,19,48,2657,7,2,34.31,20.28,Paypal,Concluída,68.62,48.34
6442,67,36,3100,15,7,269.92,32.63,Dinheiro,Concluída,1889.44,1856.81
6443,11,25,1211,18,2,833.44,37.61,Cartão de Crédito,Concluída,1666.88,1629.27
6444,19,27,3505,11,3,310.98,41.85,MBWay,Cancelada,932.94,891.09
6445,26,34,526,15,3,341.02,44.3,Dinheiro,Cancelada,1023.06,978.76
6446,100,21,1407,2,4,670.37,37.39,MBWay,Concluída,2681.48,2644.09
6447,86,50,1965,18,8,333.44,1.8,Cartão de Crédito,Pendente,2667.52,2665.72
6448,81,48,983,12,5,442.38,26.05,MBWay,Cancelada,2211.9,2185.85
6449,18,2,1137,1,1,453.25,8.01,Paypal,Cancelada,453.25,445.24
6450,53,28,3403,1,2,206.49,11.87,Paypal,Cancelada,412.98,401.11
6451,100,19,1288,12,3,287.24,21.9,MBWay,Pendente,861.72,839.82
6452,67,31,2864,8,7,39.34,12.44,MBWay,Cancelada,275.38,262.94
6453,32,35,2544,1,6,927.32,0.58,Dinheiro,Pendente,5563.92,5563.34
6454,38,40,214,17,2,326.1,47.7,MBWay,Pendente,652.2,604.5
6455,2,29,1919,17,5,431.73,18.57,Dinheiro,Cancelada,2158.65,2140.08
6456,93,25,896,20,3,698.9,7.42,Dinheiro,Cancelada,2096.7,2089.28
6457,51,43,3365,14,9,948.88,23.04,Cartão de Crédito,Pendente,8539.92,8516.88
6458,11,50,2351,9,7,698.74,2.7,Cartão de Crédito,Pendente,4891.18,4888.48
6459,76,21,2074,2,8,586.47,19.51,Cartão de Crédito,Cancelada,4691.76,4672.25
6460,53,23,1384,6,7,551.01,14.65,MBWay,Cancelada,3857.07,3842.42
6461,43,47,2480,3,7,862.77,2.93,Dinheiro,Cancelada,6039.39,6036.46
6462,52,27,2002,19,8,816.83,22.11,Cartão de Crédito,Concluída,6534.64,6512.53
6463,93,41,1443,17,2,52.92,33.51,Paypal,Cancelada,105.84,72.33
6464,28,1,3262,18,9,524.46,14.08,MBWay,Cancelada,4720.14,4706.06
6465,46,21,2713,7,2,862.2,2.95,Dinheiro,Cancelada,1724.4,1721.45
6466,23,44,3343,16,2,773.57,34.33,Cartão de Crédito,Pendente,1547.14,1512.81
6467,66,5,3213,16,6,356.2,45.64,Cartão de Crédito,Cancelada,2137.2,2091.56
6468,76,40,1194,17,2,686.83,14.56,Paypal,Concluída,1373.66,1359.1
6469,1,33,338,18,6,474.06,39.55,MBWay,Cancelada,2844.36,2804.81
6470,67,26,2417,1,7,986.99,38.44,MBWay,Cancelada,6908.93,6870.49
6471,69,49,3250,14,6,180.56,20.06,Cartão de Crédito,Pendente,1083.36,1063.3
6472,52,3,542,20,9,468.06,25.41,MBWay,Cancelada,4212.54,4187.13
6473,90,26,3004,15,2,89.78,13.72,MBWay,Cancelada,179.56,165.84
6474,21,33,2792,18,5,952.32,7.56,Cartão de Crédito,Cancelada,4761.6,4754.04
6475,11,28,567,13,4,785.66,43.99,Dinheiro,Concluída,3142.64,3098.65
6476,51,47,2020,5,4,759.44,38.83,Paypal,Concluída,3037.76,2998.93
6477,12,32,2772,8,3,207.12,14.36,Cartão de Crédito,Cancelada,621.36,607.0
6478,28,18,800,6,7,10.61,42.79,Paypal,Concluída,74.27,31.48
6479,49,33,1197,19,1,681.91,25.44,Paypal,Concluída,681.91,656.47
6480,49,23,207,13,2,794.56,20.63,Paypal,Cancelada,1589.12,1568.49
6481,20,2,3570,1,1,757.29,25.61,Cartão de Crédito,Concluída,757.29,731.68
6482,44,48,297,3,6,709.26,48.98,MBWay,Pendente,4255.56,4206.58
6483,85,30,2717,10,4,596.6,44.15,Paypal,Concluída,2386.4,2342.25
6484,29,20,1872,10,2,355.15,38.88,Dinheiro,Concluída,710.3,671.42
6485,88,43,1264,19,3,683.58,35.63,Paypal,Cancelada,2050.74,2015.11
6486,89,21,3547,4,5,385.26,23.31,Paypal,Pendente,1926.3,1902.99
6487,78,16,10,8,6,279.8,38.57,Paypal,Pendente,1678.8,1640.23
6488,26,1,3183,5,4,766.51,19.61,Cartão de Crédito,Pendente,3066.04,3046.43
6489,100,33,265,8,5,204.59,4.04,Dinheiro,Pendente,1022.95,1018.91
6490,66,35,433,17,9,266.89,2.64,Cartão de Crédito,Pendente,2402.01,2399.37
6491,83,50,3571,3,3,682.01,47.48,Dinheiro,Pendente,2046.03,1998.55
6492,21,23,144,6,9,932.1,44.01,Cartão de Crédito,Concluída,8388.9,8344.89
6493,1,41,3395,2,3,948.42,2.82,Paypal,Pendente,2845.26,2842.44
6494,5,36,2866,9,8,821.67,3.97,MBWay,Concluída,6573.36,6569.39
6495,73,43,3659,11,5,762.76,49.48,Dinheiro,Cancelada,3813.8,3764.32
6496,89,38,1003,17,7,276.85,33.26,Paypal,Pendente,1937.95,1904.69
6497,83,38,939,5,7,843.74,39.67,Dinheiro,Cancelada,5906.18,5866.51
6498,37,11,2173,6,1,61.52,25.38,Paypal,Concluída,61.52,36.14
6499,65,41,3199,13,2,182.55,34.84,Paypal,Pendente,365.1,330.26
6500,32,1,1849,14,7,697.97,11.1,Dinheiro,Pendente,4885.79,4874.69
6501,94,50,897,17,9,751.21,10.66,Paypal,Concluída,6760.89,6750.23
6502,31,12,2230,13,5,47.73,23.36,MBWay,Cancelada,238.65,215.29
6503,79,20,3208,3,7,635.43,32.89,Cartão de Crédito,Concluída,4448.01,4415.12
6504,99,23,1276,6,2,205.52,41.72,Cartão de Crédito,Cancelada,411.04,369.32
6505,62,23,17,3,2,337.14,36.92,Paypal,Concluída,674.28,637.36
6506,28,22,2182,5,3,641.46,37.65,Dinheiro,Cancelada,1924.38,1886.73
6507,34,2,1103,5,7,95.18,12.06,Dinheiro,Pendente,666.26,654.2
6508,31,16,178,1,9,189.52,14.77,MBWay,Pendente,1705.68,1690.91
6509,88,37,1540,5,7,342.31,16.39,Dinheiro,Concluída,2396.17,2379.78
6510,25,32,1388,4,2,95.31,27.22,Cartão de Crédito,Concluída,190.62,163.4
6511,98,44,3574,19,7,314.89,10.92,MBWay,Pendente,2204.23,2193.31
6512,1,1,2350,12,8,144.45,46.35,MBWay,Pendente,1155.6,1109.25
6513,40,23,3063,8,4,649.21,30.21,Paypal,Concluída,2596.84,2566.63
6514,20,29,753,20,4,535.88,39.55,Dinheiro,Cancelada,2143.52,2103.97
6515,100,49,625,12,3,946.33,49.18,Cartão de Crédito,Concluída,2838.99,2789.81
6516,77,20,3564,11,3,772.27,44.64,Cartão de Crédito,Cancelada,2316.81,2272.17
6517,53,11,1505,13,5,602.39,13.8,Dinheiro,Concluída,3011.95,2998.15
6518,40,43,163,3,1,81.38,30.95,Paypal,Concluída,81.38,50.43
6519,49,2,884,13,8,102.63,42.59,Paypal,Pendente,821.04,778.45
6520,53,19,2370,18,3,685.42,32.08,Cartão de Crédito,Concluída,2056.26,2024.18
6521,7,5,451,12,3,572.83,35.49,Dinheiro,Pendente,1718.49,1683.0
6522,80,35,1779,6,2,812.3,6.47,Cartão de Crédito,Concluída,1624.6,1618.13
6523,91,34,1138,11,1,961.0,42.21,Dinheiro,Concluída,961.0,918.79
6524,42,5,648,4,9,862.15,22.57,Cartão de Crédito,Concluída,7759.35,7736.78
6525,58,50,261,14,3,247.3,43.81,Paypal,Pendente,741.9,698.09
6526,84,2,290,7,3,644.26,36.24,Dinheiro,Concluída,1932.78,1896.54
6527,54,16,655,1,7,350.01,46.48,MBWay,Cancelada,2450.07,2403.59
6528,65,27,1121,16,5,953.22,34.31,Paypal,Concluída,4766.1,4731.79
6529,7,42,1681,3,7,174.08,32.14,Cartão de Crédito,Pendente,1218.56,1186.42
6530,41,45,3408,13,2,336.31,44.71,Cartão de Crédito,Concluída,672.62,627.91
6531,28,32,866,9,4,608.24,48.28,MBWay,Cancelada,2432.96,2384.68
6532,52,38,919,18,6,505.65,47.09,Cartão de Crédito,Concluída,3033.9,2986.81
6533,35,21,955,1,6,345.32,16.7,MBWay,Pendente,2071.92,2055.22
6534,36,7,279,4,5,345.59,43.88,Cartão de Crédito,Cancelada,1727.95,1684.07
6535,87,24,3559,9,9,313.71,25.85,Cartão de Crédito,Concluída,2823.39,2797.54
6536,75,31,888,20,5,942.39,19.72,Paypal,Cancelada,4711.95,4692.23
6537,31,6,827,4,9,445.32,5.48,Paypal,Pendente,4007.88,4002.4
6538,57,32,1346,14,7,898.07,6.06,MBWay,Concluída,6286.49,6280.43
6539,55,10,1513,10,8,433.69,36.19,Cartão de Crédito,Concluída,3469.52,3433.33
6540,5,20,2661,12,2,68.96,5.25,MBWay,Cancelada,137.92,132.67
6541,61,25,2122,12,2,797.41,8.47,MBWay,Cancelada,1594.82,1586.35
6542,2,26,1897,10,3,964.24,11.59,Dinheiro,Pendente,2892.72,2881.13
6543,83,18,374,19,7,507.19,13.79,Dinheiro,Concluída,3550.33,3536.54
6544,17,7,122,13,1,239.0,48.99,Dinheiro,Concluída,239.0,190.01
6545,57,24,2297,12,6,525.54,7.88,Dinheiro,Cancelada,3153.24,3145.36
6546,72,32,1359,3,1,879.88,34.49,Dinheiro,Concluída,879.88,845.39
6547,53,33,931,16,1,407.09,27.95,MBWay,Pendente,407.09,379.14
6548,55,47,885,11,2,46.48,28.64,Dinheiro,Cancelada,92.96,64.32
6549,18,46,341,2,9,11.33,41.93,Paypal,Pendente,101.97,60.04
6550,73,21,2297,12,1,37.74,19.69,Cartão de Crédito,Concluída,37.74,18.05
6551,19,47,647,15,3,37.82,27.12,Cartão de Crédito,Concluída,113.46,86.34
6552,6,24,1107,8,8,483.4,24.77,MBWay,Pendente,3867.2,3842.43
6553,75,35,2021,18,4,505.02,2.77,Dinheiro,Cancelada,2020.08,2017.31
6554,16,47,753,20,3,71.91,20.55,Paypal,Cancelada,215.73,195.18
6555,45,35,3238,2,6,383.43,48.09,Cartão de Crédito,Pendente,2300.58,2252.49
6556,52,18,3115,15,9,744.4,16.14,Paypal,Pendente,6699.6,6683.46
6557,98,14,1039,7,1,494.85,34.94,Dinheiro,Pendente,494.85,459.91
6558,86,19,2692,18,2,255.18,22.07,Paypal,Cancelada,510.36,488.29
6559,19,19,1824,18,8,305.74,5.57,Paypal,Concluída,2445.92,2440.35
6560,95,4,2012,4,9,766.76,26.83,Dinheiro,Cancelada,6900.84,6874.01
6561,56,42,1679,1,9,13.45,19.48,Cartão de Crédito,Cancelada,121.05,101.57
6562,61,25,2108,9,2,238.66,44.64,Paypal,Concluída,477.32,432.68
6563,9,38,2273,13,4,520.36,5.77,Cartão de Crédito,Cancelada,2081.44,2075.67
6564,28,22,123,18,5,773.72,45.94,Paypal,Pendente,3868.6,3822.66
6565,32,29,837,15,4,620.27,19.8,Paypal,Concluída,2481.08,2461.28
6566,62,25,1353,12,8,720.62,43.33,MBWay,Cancelada,5764.96,5721.63
6567,3,22,3473,13,2,806.45,10.78,Paypal,Cancelada,1612.9,1602.12
6568,42,24,2186,14,7,416.66,1.04,Cartão de Crédito,Concluída,2916.62,2915.58
6569,60,10,3457,3,9,768.55,3.4,Paypal,Pendente,6916.95,6913.55
6570,35,4,3067,2,8,89.39,33.17,MBWay,Concluída,715.12,681.95
6571,97,13,2302,7,5,898.1,8.44,MBWay,Pendente,4490.5,4482.06
6572,86,26,3413,12,9,700.71,1.19,MBWay,Pendente,6306.39,6305.2
6573,35,38,2227,7,2,426.35,18.37,Cartão de Crédito,Pendente,852.7,834.33
6574,54,33,435,3,3,896.28,0.22,Cartão de Crédito,Concluída,2688.84,2688.62
6575,17,24,538,2,3,492.68,41.81,MBWay,Concluída,1478.04,1436.23
6576,86,29,1979,1,8,940.85,34.2,Paypal,Concluída,7526.8,7492.6
6577,60,15,3490,16,2,345.19,24.82,MBWay,Pendente,690.38,665.56
6578,73,40,3184,9,7,429.98,16.54,Paypal,Concluída,3009.86,2993.32
6579,85,12,2518,16,8,755.32,19.01,Cartão de Crédito,Concluída,6042.56,6023.55
6580,56,6,2676,17,2,652.34,40.58,MBWay,Pendente,1304.68,1264.1
6581,18,33,2655,6,2,819.22,5.24,MBWay,Cancelada,1638.44,1633.2
6582,10,25,2284,17,3,89.7,8.96,Dinheiro,Concluída,269.1,260.14
6583,19,30,778,5,3,917.9,49.91,Paypal,Concluída,2753.7,2703.79
6584,15,33,2721,15,3,130.19,31.35,MBWay,Pendente,390.57,359.22
6585,66,47,812,10,6,757.22,22.88,Dinheiro,Concluída,4543.32,4520.44
6586,82,46,3313,12,1,882.34,15.32,Dinheiro,Cancelada,882.34,867.02
6587,60,36,3202,8,9,225.9,8.85,Paypal,Cancelada,2033.1,2024.25
6588,96,9,731,10,4,599.39,48.95,Cartão de Crédito,Pendente,2397.56,2348.61
6589,8,18,791,1,8,90.15,35.3,Dinheiro,Concluída,721.2,685.9
6590,55,9,2717,15,1,766.17,3.82,MBWay,Concluída,766.17,762.35
6591,30,40,1133,19,6,225.49,12.63,MBWay,Concluída,1352.94,1340.31
6592,86,39,3122,2,6,539.6,11.73,Cartão de Crédito,Concluída,3237.6,3225.87
6593,4,31,1605,18,5,21.27,40.76,Dinheiro,Cancelada,106.35,65.59
6594,4,33,1468,1,7,747.29,4.6,Dinheiro,Cancelada,5231.03,5226.43
6595,91,50,2104,8,1,233.32,7.82,MBWay,Pendente,233.32,225.5
6596,48,25,1666,7,7,638.41,4.68,MBWay,Concluída,4468.87,4464.19
6597,72,20,3018,16,8,396.5,7.92,Dinheiro,Cancelada,3172.0,3164.08
6598,84,48,1992,16,4,527.28,41.8,MBWay,Pendente,2109.12,2067.32
6599,34,16,568,14,5,220.84,49.11,Dinheiro,Concluída,1104.2,1055.09
6600,38,32,2291,18,1,434.7,21.05,Dinheiro,Cancelada,434.7,413.65
6601,4,4,1055,9,9,848.57,29.29,MBWay,Pendente,7637.13,7607.84
6602,85,34,1560,2,2,765.17,21.92,Cartão de Crédito,Pendente,1530.34,1508.42
6603,21,6,3103,9,1,328.18,27.28,Paypal,Concluída,328.18,300.9
6604,42,27,2509,7,7,254.45,39.99,Dinheiro,Cancelada,1781.15,1741.16
6605,36,31,1368,20,5,289.58,2.37,Cartão de Crédito,Pendente,1447.9,1445.53
6606,15,26,3407,1,5,529.78,1.86,MBWay,Pendente,2648.9,2647.04
6607,71,45,1394,11,5,516.68,17.31,Dinheiro,Concluída,2583.4,2566.09
6608,36,15,2799,14,4,896.76,39.1,Paypal,Pendente,3587.04,3547.94
6609,63,35,1057,15,4,677.34,19.18,MBWay,Concluída,2709.36,2690.18
6610,78,28,115,8,5,665.22,31.03,Paypal,Concluída,3326.1,3295.07
6611,52,2,1289,12,9,32.79,24.15,Cartão de Crédito,Concluída,295.11,270.96
6612,40,37,306,10,3,661.5,26.86,MBWay,Cancelada,1984.5,1957.64
6613,39,19,2701,6,2,197.91,45.33,Paypal,Pendente,395.82,350.49
6614,51,22,2673,3,4,203.75,9.6,Cartão de Crédito,Pendente,815.0,805.4
6615,15,32,2932,5,3,338.12,34.16,MBWay,Cancelada,1014.36,980.2
6616,10,29,3606,11,6,227.97,34.75,Dinheiro,Cancelada,1367.82,1333.07
6617,48,38,1887,6,9,777.95,19.54,Cartão de Crédito,Pendente,7001.55,6982.01
6618,1,49,918,17,1,397.27,10.96,MBWay,Concluída,397.27,386.31
6619,65,19,513,13,8,655.85,20.91,Dinheiro,Concluída,5246.8,5225.89
6620,29,9,1639,2,6,969.2,2.49,Paypal,Pendente,5815.2,5812.71
6621,15,31,1362,11,5,958.97,7.09,Cartão de Crédito,Concluída,4794.85,4787.76
6622,69,46,1738,13,5,779.44,33.55,Paypal,Pendente,3897.2,3863.65
6623,48,48,797,5,8,586.42,44.81,MBWay,Concluída,4691.36,4646.55
6624,79,43,183,12,2,120.9,47.44,MBWay,Cancelada,241.8,194.36
6625,43,6,931,16,6,606.23,44.9,Cartão de Crédito,Cancelada,3637.38,3592.48
6626,12,28,1644,4,7,174.24,8.69,Cartão de Crédito,Concluída,1219.68,1210.99
6627,5,8,156,2,4,363.85,6.02,MBWay,Concluída,1455.4,1449.38
6628,20,8,1603,13,5,654.15,14.52,MBWay,Concluída,3270.75,3256.23
6629,46,23,3052,3,8,137.06,49.31,Dinheiro,Pendente,1096.48,1047.17
6630,32,42,797,17,3,341.22,33.7,Cartão de Crédito,Cancelada,1023.66,989.96
6631,31,49,798,5,7,150.04,49.26,Paypal,Concluída,1050.28,1001.02
6632,65,23,3448,11,6,883.39,41.06,Cartão de Crédito,Cancelada,5300.34,5259.28
6633,45,37,757,17,4,661.38,26.18,Paypal,Cancelada,2645.52,2619.34
6634,95,11,2147,5,1,458.17,32.06,Dinheiro,Pendente,458.17,426.11
6635,95,45,1727,1,4,404.68,45.26,Cartão de Crédito,Pendente,1618.72,1573.46
6636,68,31,2555,8,5,457.51,47.49,Cartão de Crédito,Cancelada,2287.55,2240.06
6637,72,29,2881,5,1,755.58,33.88,MBWay,Concluída,755.58,721.7
6638,73,15,1525,7,7,898.85,5.54,MBWay,Cancelada,6291.95,6286.41
6639,94,10,3097,7,7,674.93,5.8,MBWay,Concluída,4724.51,4718.71
6640,4,36,2080,11,5,233.31,3.54,Cartão de Crédito,Pendente,1166.55,1163.01
6641,6,1,1309,6,2,430.02,32.64,Cartão de Crédito,Pendente,860.04,827.4
6642,1,9,1635,5,8,379.47,15.12,Cartão de Crédito,Pendente,3035.76,3020.64
6643,26,38,3648,5,4,483.75,9.21,Paypal,Concluída,1935.0,1925.79
6644,46,38,2583,5,2,765.37,31.28,MBWay,Cancelada,1530.74,1499.46
6645,58,7,3636,1,7,43.03,31.29,Cartão de Crédito,Pendente,301.21,269.92
6646,6,23,2481,14,9,425.47,33.4,Cartão de Crédito,Cancelada,3829.23,3795.83
6647,20,5,2548,13,6,940.21,8.98,Paypal,Cancelada,5641.26,5632.28
6648,56,33,2317,8,3,132.75,33.94,Cartão de Crédito,Concluída,398.25,364.31
6649,55,47,3080,13,8,167.37,24.65,Cartão de Crédito,Concluída,1338.96,1314.31
6650,76,11,2459,14,5,822.65,30.49,Cartão de Crédito,Cancelada,4113.25,4082.76
6651,62,47,3532,11,7,558.16,1.75,Dinheiro,Pendente,3907.12,3905.37
6652,91,13,3563,7,5,304.5,25.6,Cartão de Crédito,Concluída,1522.5,1496.9
6653,48,49,2782,12,5,119.35,41.75,Cartão de Crédito,Concluída,596.75,555.0
6654,50,14,2555,17,6,815.92,47.32,MBWay,Concluída,4895.52,4848.2
6655,47,1,1956,7,4,318.43,10.23,MBWay,Pendente,1273.72,1263.49
6656,33,39,3193,6,4,554.26,49.02,Paypal,Pendente,2217.04,2168.02
6657,79,39,651,15,4,190.71,30.23,Dinheiro,Concluída,762.84,732.61
6658,62,2,1199,13,6,319.42,44.85,MBWay,Pendente,1916.52,1871.67
6659,45,15,2216,1,7,51.31,0.51,Dinheiro,Cancelada,359.17,358.66
6660,78,19,1637,18,3,465.79,16.24,Cartão de Crédito,Cancelada,1397.37,1381.13
6661,61,10,3444,15,2,761.68,47.88,MBWay,Concluída,1523.36,1475.48
6662,46,27,2237,11,3,925.89,13.18,MBWay,Pendente,2777.67,2764.49
6663,7,17,1018,8,1,412.03,27.82,Cartão de Crédito,Cancelada,412.03,384.21
6664,12,22,1550,19,5,692.97,22.46,Dinheiro,Cancelada,3464.85,3442.39
6665,39,31,3190,4,3,363.82,34.01,Paypal,Concluída,1091.46,1057.45
6666,100,17,2908,12,5,328.96,47.4,Paypal,Cancelada,1644.8,1597.4
6667,9,6,226,6,2,212.39,35.48,Paypal,Cancelada,424.78,389.3
6668,37,27,342,7,9,605.07,23.62,Dinheiro,Concluída,5445.63,5422.01
6669,98,2,3098,10,2,59.98,14.03,MBWay,Cancelada,119.96,105.93
6670,53,18,309,15,2,636.71,9.91,MBWay,Cancelada,1273.42,1263.51
6671,22,8,295,19,6,348.16,9.43,MBWay,Concluída,2088.96,2079.53
6672,47,31,3268,10,9,518.43,21.26,Paypal,Concluída,4665.87,4644.61
6673,60,33,2510,6,5,765.78,24.58,Paypal,Pendente,3828.9,3804.32
6674,86,40,3296,5,4,573.98,27.93,Dinheiro,Pendente,2295.92,2267.99
6675,42,30,2194,2,3,923.31,49.86,Dinheiro,Pendente,2769.93,2720.07
6676,60,37,2889,9,3,844.36,33.97,Cartão de Crédito,Concluída,2533.08,2499.11
6677,71,50,2493,19,9,400.28,28.27,Dinheiro,Cancelada,3602.52,3574.25
6678,91,36,1421,1,6,403.46,11.61,Dinheiro,Cancelada,2420.76,2409.15
6679,31,42,2688,5,9,791.58,42.43,Dinheiro,Concluída,7124.22,7081.79
6680,13,22,1977,11,5,26.97,10.75,MBWay,Cancelada,134.85,124.1
6681,83,6,2497,2,2,834.22,22.7,Dinheiro,Cancelada,1668.44,1645.74
6682,81,2,93,18,9,82.82,27.28,Dinheiro,Pendente,745.38,718.1
6683,18,27,3007,1,9,993.66,40.2,Dinheiro,Cancelada,8942.94,8902.74
6684,77,25,3573,11,9,858.12,49.59,Cartão de Crédito,Cancelada,7723.08,7673.49
6685,68,4,3126,2,6,423.01,12.71,Cartão de Crédito,Cancelada,2538.06,2525.35
6686,30,12,1313,16,6,154.09,42.49,MBWay,Concluída,924.54,882.05
6687,8,26,1660,5,6,90.52,26.76,Dinheiro,Pendente,543.12,516.36
6688,32,25,1661,17,3,468.89,9.54,Paypal,Cancelada,1406.67,1397.13
6689,82,17,2355,7,2,136.94,19.06,Paypal,Cancelada,273.88,254.82
6690,91,45,2318,4,3,281.8,45.11,MBWay,Cancelada,845.4,800.29
6691,74,36,358,17,4,38.59,31.13,MBWay,Pendente,154.36,123.23
6692,66,38,2278,2,5,581.34,4.63,Paypal,Pendente,2906.7,2902.07
6693,3,44,379,3,1,945.04,24.93,Paypal,Pendente,945.04,920.11
6694,79,12,298,20,1,999.47,30.06,MBWay,Cancelada,999.47,969.41
6695,79,17,163,19,3,644.81,35.47,MBWay,Cancelada,1934.43,1898.96
6696,37,27,2919,2,1,566.9,20.64,Dinheiro,Pendente,566.9,546.26
6697,46,40,579,8,8,312.34,25.6,Dinheiro,Concluída,2498.72,2473.12
6698,26,43,2338,15,3,409.43,22.13,Cartão de Crédito,Pendente,1228.29,1206.16
6699,68,6,410,2,2,161.2,49.85,Paypal,Concluída,322.4,272.55
6700,100,38,2116,13,3,616.77,39.91,Cartão de Crédito,Concluída,1850.31,1810.4
6701,58,28,1838,19,1,884.01,39.55,Cartão de Crédito,Concluída,884.01,844.46
6702,67,26,931,4,8,124.77,12.15,Paypal,Concluída,998.16,986.01
6703,59,14,179,2,7,461.61,2.1,Cartão de Crédito,Pendente,3231.27,3229.17
6704,2,15,325,11,8,677.7,39.75,MBWay,Pendente,5421.6,5381.85
6705,42,7,1684,8,5,253.15,2.81,Cartão de Crédito,Cancelada,1265.75,1262.94
6706,91,28,762,19,9,98.77,34.75,Paypal,Cancelada,888.93,854.18
6707,62,2,3453,20,9,893.63,48.42,Paypal,Concluída,8042.67,7994.25
6708,44,4,3369,17,8,315.12,32.21,Paypal,Concluída,2520.96,2488.75
6709,93,16,3648,1,5,866.59,41.94,Paypal,Cancelada,4332.95,4291.01
6710,30,40,1965,15,9,49.53,24.13,Dinheiro,Concluída,445.77,421.64
6711,85,14,3426,2,7,362.07,45.49,MBWay,Pendente,2534.49,2489.0
6712,14,23,280,15,4,433.07,5.01,MBWay,Cancelada,1732.28,1727.27
6713,94,4,831,5,8,574.89,32.06,Cartão de Crédito,Concluída,4599.12,4567.06
6714,19,28,57,7,2,308.36,14.05,Dinheiro,Cancelada,616.72,602.67
6715,6,8,2847,6,5,427.87,13.95,Paypal,Pendente,2139.35,2125.4
6716,4,47,3476,5,8,587.02,30.19,Dinheiro,Concluída,4696.16,4665.97
6717,25,20,1026,9,3,883.31,45.02,Dinheiro,Cancelada,2649.93,2604.91
6718,34,27,2573,5,9,380.9,0.13,Dinheiro,Pendente,3428.1,3427.97
6719,34,50,429,20,1,910.01,46.58,Cartão de Crédito,Pendente,910.01,863.43
6720,24,28,3583,18,6,570.91,29.45,Paypal,Pendente,3425.46,3396.01
6721,99,7,3607,3,9,613.07,8.34,Paypal,Pendente,5517.63,5509.29
6722,66,6,2347,20,8,745.0,25.29,Cartão de Crédito,Pendente,5960.0,5934.71
6723,100,38,1861,18,9,603.87,44.6,MBWay,Pendente,5434.83,5390.23
6724,37,19,2997,15,4,752.95,27.76,MBWay,Cancelada,3011.8,2984.04
6725,50,20,1959,18,9,627.05,29.24,Cartão de Crédito,Cancelada,5643.45,5614.21
6726,72,7,1496,2,5,420.91,17.72,Cartão de Crédito,Concluída,2104.55,2086.83
6727,100,34,1189,1,5,546.82,17.85,Paypal,Concluída,2734.1,2716.25
6728,8,10,2241,13,1,494.77,25.1,MBWay,Concluída,494.77,469.67
6729,15,36,297,15,1,58.92,36.32,Paypal,Pendente,58.92,22.6
6730,6,22,2220,10,6,827.88,36.9,MBWay,Pendente,4967.28,4930.38
6731,14,32,728,11,8,775.09,9.16,Paypal,Pendente,6200.72,6191.56
6732,11,32,488,9,7,505.75,47.6,Dinheiro,Cancelada,3540.25,3492.65
6733,56,5,3588,10,9,630.54,36.68,Paypal,Pendente,5674.86,5638.18
6734,84,4,2617,12,6,731.14,16.08,Paypal,Cancelada,4386.84,4370.76
6735,90,49,2235,12,3,586.21,11.11,Dinheiro,Cancelada,1758.63,1747.52
6736,10,18,160,11,7,992.58,32.15,Paypal,Pendente,6948.06,6915.91
6737,82,30,2022,10,3,698.98,26.09,Cartão de Crédito,Concluída,2096.94,2070.85
6738,85,31,504,8,6,130.56,33.99,Paypal,Pendente,783.36,749.37
6739,82,44,1888,3,4,262.58,38.83,Paypal,Pendente,1050.32,1011.49
6740,28,12,1202,20,4,683.53,1.74,Dinheiro,Cancelada,2734.12,2732.38
6741,90,19,243,17,1,235.84,13.68,Paypal,Cancelada,235.84,222.16
6742,18,4,3311,6,1,26.9,3.16,Dinheiro,Concluída,26.9,23.74
6743,81,30,3598,19,2,990.63,49.58,Paypal,Pendente,1981.26,1931.68
6744,44,46,581,17,4,32.74,2.74,Dinheiro,Cancelada,130.96,128.22
6745,39,3,2630,4,4,285.15,12.17,Cartão de Crédito,Cancelada,1140.6,1128.43
